case:concept:name,concept_A_ACCEPTED,concept_A_ACTIVATED,concept_A_APPROVED,concept_A_CANCELLED,concept_A_DECLINED,concept_A_FINALIZED,concept_A_PARTLYSUBMITTED,concept_A_PREACCEPTED,concept_A_REGISTERED,concept_A_SUBMITTED,concept_O_ACCEPTED,concept_O_CANCELLED,concept_O_CREATED,concept_O_DECLINED,concept_O_SELECTED,concept_O_SENT,concept_O_SENT_BACK,concept_W_Afhandelen leads,concept_W_Beoordelen fraude,concept_W_Completeren aanvraag,concept_W_Nabellen incomplete dossiers,concept_W_Nabellen offertes,concept_W_Valideren aanvraag,concept_W_Wijzigen contractgegevens
185165,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,14,0,0
185168,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185171,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185174,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,5,0,7,0,0
185177,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,3,0,3,0,8,3,0
185180,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185183,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
185186,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185189,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185192,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185195,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185198,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185201,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,21,7,0
185204,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,15,0,0,0,0
185207,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
185210,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
185213,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,7,0,25,3,0
185216,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,7,0,24,3,0
185219,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,7,5,0
185222,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185225,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185228,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185231,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185234,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,7,5,0
185237,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185240,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185243,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185246,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,11,0,0
185249,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185252,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0
185255,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,9,3,0
185258,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
185261,1,1,1,0,0,1,1,1,1,1,1,4,5,0,5,5,1,0,0,7,0,33,3,0
185264,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185267,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,0,3,48,7,6,0
185270,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,9,3,0
185273,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,0,5,33,18,3,0
185276,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185279,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,15,13,11,8,0
185282,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
185285,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
185288,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185291,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185294,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185297,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185300,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185303,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,5,0,0
185306,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,9,3,0
185309,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,8,0,0
185312,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,11,0,0
185315,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,11,0,0
185318,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
185321,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185324,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185327,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,3,0,18,0,0
185330,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185333,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185336,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185339,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
185342,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185345,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185348,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,11,11,30,8,0
185351,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,13,7,10,0
185354,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0
185357,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185360,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0
185363,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185366,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185369,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
185372,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,0,5,7,0
185379,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,0,3,3,0
185382,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,5,0,5,5,0
185385,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185388,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,5,14,16,13,0
185391,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185394,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185397,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,13,0,13,9,0
185400,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185403,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,9,0,37,0,0
185406,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185409,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185419,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185422,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185425,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,20,0,0,0,0
185428,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,11,0,0
185431,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185434,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185437,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185440,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,12,0,0,0,0
185443,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185446,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185449,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,9,3,6,0
185452,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,10,0,0
185455,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,11,3,6,0
185458,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
185461,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,3,3,0
185464,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,3,0,5,49,10,11,0
185467,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,3,0,22,0,0
185470,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,3,13,7,3,0
185473,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,5,5,0
185476,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185479,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
185482,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,7,5,8,0
185485,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185488,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0
185491,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185494,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
185497,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185503,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
185506,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,0,5,3,0
185509,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
185512,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185515,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,7,5,8,0
185518,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,19,0,0,0,0
185521,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185524,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,17,5,8,0
185527,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185530,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185533,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,13,0,0,0,0
185536,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,32,0,0
185539,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0
185542,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185545,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185548,1,0,0,1,0,1,1,1,0,1,0,5,5,0,5,5,1,0,0,5,116,19,8,0
185551,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185554,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,5,0,16,0,0
185557,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,7,5,6,0
185560,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,3,3,0
185563,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,3,0,11,0,0
185566,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185569,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0
185572,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185575,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185578,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185581,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185584,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,5,0,9,0,0
185587,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0
185590,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185593,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185596,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185599,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
185602,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185605,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,3,0,12,0,0
185608,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185611,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185614,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,5,0,0
185617,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,15,5,7,10,0
185620,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,3,5,11,6,0
185623,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185626,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
185629,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,0,3,3,0
185632,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185635,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
185638,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0
185641,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0
185644,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,11,0,16,0,0
185647,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185650,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,3,0,7,0,21,0,0
185653,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,5,5,0
185656,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185659,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185662,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185665,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,5,5,0
185668,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,0,5,3,0
185671,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185674,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,0,10,7,0
185677,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185680,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185683,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,3,30,9,12,0
185686,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185689,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,5,0,0
185692,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,13,3,0
185695,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185698,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0
185701,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,14,0,0
185704,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185707,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185710,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,15,15,6,0
185719,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185722,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,7,7,8,0
185725,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
185728,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,8,0,0
185731,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0
185734,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185737,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185740,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,3,3,0
185743,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185746,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0
185749,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
185752,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185755,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,17,0,0
185759,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,5,27,5,20,0
185762,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,0,26,7,0
185765,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185768,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185771,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,9,9,0
185774,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185777,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,28,5,16,0
185780,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,5,0,13,7,15,14,0
185783,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185786,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0
185789,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
185792,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
185795,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,11,7,8,0
185798,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,9,7,5,3,0
185801,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,17,0,0
185804,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,0,3,25,11,6,0
185807,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,8,0,0
185810,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185813,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185816,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185819,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,0,3,3,10,3,0
185822,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185825,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
185828,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185831,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,17,3,0
185834,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
185837,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0
185840,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185843,1,0,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,3,0,27,0,0
185846,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0
185849,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185852,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0
185855,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,11,0,9,3,0
185858,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
185861,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0
185864,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185867,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185870,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185873,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,7,5,0
185876,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185879,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185882,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185885,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,11,0,5,0,0
185888,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185891,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185894,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
185897,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
185900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185903,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,15,7,6,0
185906,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185909,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185912,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185915,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185918,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185921,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,0,7,29,7,25,0
185924,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185927,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185930,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0
185933,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185936,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,22,0,0
185939,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185942,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,18,0,0,0,0
185945,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185948,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185951,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185954,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185957,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185960,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185963,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185966,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185969,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
185972,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,5,7,0
185975,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185978,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185981,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185984,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,0,9,3,0
